betriebe_id,jahr,menge,gefaehrlich,ins_ausland,disposition,bestimmungsmethode,bestimmungsverfahren,entsorger,entsorgungsort,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
181583,2014,112.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Hoch-Temperatur-Siliconprodukte GmbH,06-09-762-0022-0001,10.6260921805929,47.8986189004032,"Daniel-Kohler-Straße 6
87600 Kaufbeuren",Bayern,Donau,Hoch-Temperatur-Siliconprodukte GmbH,Hoch-Temperatur-Siliconprodukte GmbH,Hoch-Temperatur-Siliconprodukte GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,,Chemische Industrie
157845,2012,560.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,WeylChem Griesheim GmbH,06-70007040412,8.59381959567759,50.0905631007245,"Stroofstraße 27
65933 Frankfurt am Main, St.",Hessen,Rhein,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
182173,2014,666.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Euticals GmbH,06-70007390412,8.53019891627832,50.0904400120661,"Industriepark Höchst, Geb. D569 -
65929 Frankfurt am Main, St.",Hessen,Rhein,Euticals GmbH,Euticals GmbH,Euticals GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung von metallorganischen Verbindungen,,Chemische Industrie
45172,2009,25.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,TRW Airbag Systems GmbH,13-30-5100420,12.3026891935237,53.9316795566568,"Daimler-Benz-Allee 1
18299 Laage",Mecklenburg-Vorpommern,Warnow/Peene,TRW Airbag Systems GmbH,TRW Airbag Systems GmbH,TRW Airbag Systems GmbH,2051,Herstellung von pyrotechnischen Erzeugnissen,Herstellung von Explosivstoffen und Feuerwerksmaterial,Herstellung von Explosivstoffen,Chemische Industrie
85036,2011,2600.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Clariant Produkte (Deutschland) GmbH Standort Wiesbaden,06-50950010414,8.25377142992575,50.0397228010257,"Rheingaustraße 190
65203 Wiesbaden, Stadt",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
85037,2011,922.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Cytec Surface Specialities Germany GmbH & Co. KG Industriepark Kalle-Albert,06-50760010414,8.2543805766587,50.0364451743518,"Rheingaustraße 190-19665203 Wiesbaden, Stadt",Hessen,Rhein,Cytec Surface Specalities Germany GmbH & Co. KG,Cytec Surface Specialties Germany GmbH,Cytec Surface Specialties Germany GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung einfacher KW,Chemische Industrie
100782,2012,887.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Sigma-Aldrich Biochemie GmbH,06-02-B20001H002,9.90297694833571,53.483683417783,"Georg-Heyken-Straße 14
21147 Hamburg",Hamburg,Elbe/Labe,Sigma-Aldrich Biochemie GmbH,Sigma-Aldrich Biochemie Verwaltungs GmbH,Sigma-Aldrich Biochemie GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
103737,2012,1050.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Hi-Bis GmbH,13621,12.2956932731369,51.6590621650683,Salegaster Chaussee 1 -06803 Bitterfeld-Wolfen,Sachsen-Anhalt,Elbe/Labe,Hi-Bis GmbH,,Hi-Bis GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung sauerstoffhaltiger KW,Chemische Industrie
103746,2012,60.6,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,IDT Biologika GmbH,13787,12.2110717912275,51.9054183033488,"Am Pharmapark -
06861 Dessau-Roßlau",Sachsen-Anhalt,Elbe/Labe,IDT Biologika GmbH,Herr Hartmut Klocke,Dr. Ralf Pfirmann,2120,Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
181952,2014,6.58,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Nabaltec AG,06-09-376-0109-0001,12.0832270042758,49.3079828261321,"Alustr. 50
92421 Schwandorf",Bayern,Donau,Nabaltec AG,Nabaltec AG,Nabaltec AG,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Nichtmetallen und Metalloxiden,,Chemische Industrie
181953,2014,90.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Fluorchemie Stulln GmbH,06-09-376-0110-0001,12.153449408861,49.4258739436912,"Werksweg 2
92551 Stulln",Bayern,Donau,Fluorchemie Stulln GmbH,Dr. Christian Rocktäschel,Fluorchemie Stulln GmbH,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Gasen,,Chemische Industrie
170954,2011,12.2,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Bayern-Chemie GmbH,06-09-183-2005-0001,12.3584042651397,48.1839478254019,"Liebigstraße 17
84544 Aschau a.Inn",Bayern,Donau,LFK GmbH,LFK GmbH,Bayern-Chemie GmbH,3030,Luft- und Raumfahrzeugbau,Herstellung von Explosivstoffen und Feuerwerksmaterial,Keine IVU-Tätigkeit,Chemische Industrie
180432,2013,1.2,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Fluorchemie Dohna GmbH,14-70-59871064121,13.8596319739934,50.9506130161766,"Weesensteiner Str. 2
01809 Dohna",Sachsen,Elbe/Labe,Fluorchemie Dohna GmbH,,,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Säuren,,Chemische Industrie
100781,2012,912.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Sika Automotive GmbH,06-02-B2F203C001,9.90707292007026,53.5950703382172,"Reichsbahnstraße 99
22525 Hamburg",Hamburg,Elbe/Labe,Sika Automotive GmbH,Sika Automotive GmbH,Sika Automotive GmbH,2052,Herstellung von Klebstoffen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
161469,2007,68.1,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,BASF Construction Polymers GmbH,06-09-189-1111-0002,12.5540114211292,48.0195593407232,Dr.-Albert-Frank-Str. 3283308 Trostberg,Bayern,Donau,BASF Bauchemie GmbH,BASF Construction Polymers GmbH,BASF Construction Polymers GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
171478,2011,5.85,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Arizona Chemical GmbH,06-09-772-0101-0001,10.8850925450122,48.439471953405,"Ludwig-Hermann-Str. 80
86368 Gersthofen",Bayern,Donau,Arizona Chemical GmbH,Arizona Chemical GmbH,Arizona Chemical GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
162975,2007,44.3,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Nanoresins AG,01-30-53032530396,10.3459520109582,53.4380918259727,"Charlottenburger Str. 9
21502 Geesthacht",Schleswig-Holstein,Elbe/Labe,Nanoresins  AG,nanoresins AG,Nanoresins AG,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
100768,2012,1280.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Cytec Surface Specialties Germany GmbH,06-02-B20003F003,10.0945998041348,53.5843868968889,"Helbingstraße 46
22047 Hamburg",Hamburg,Elbe/Labe,Cytec Surface Specialties Germany GmbH,Cytec Surface Specialties Germany GmbH,Cytec Surface Specialties Germany GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
100767,2012,14.1,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,ADM Hamburg Aktiengesellschaft Werk Hamburg,06-02-B28903H003,9.95292127256902,53.5186944326294,"Nippoldstraße 117
21107 Hamburg",Hamburg,Elbe/Labe,ADM Hamburg Aktiengesellschaft,,ADM Hamburg Aktiengesellschaft Werk Hamburg,1041,Herstellung von Ölen und Fetten (ohne Margarine u. ä. Nahrungsfette),Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
185452,2014,312.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Borealis Agrolinz Melamine Deutschland GmbH,10727,12.5849768639576,51.8757836587054,"Möllensdorfer Straße 13
06886 Wittenberg",Sachsen-Anhalt,Elbe/Labe,Borealis Agrolinz Melamine Deutschland GmbH,Borealis Agrolinz Melamine Deutschland GmbH,Borealis Agrolinz Melamine Deutschland GmbH,2015,Herstellung von Düngemitteln und Stickstoffverbindungen,Herstellung stickstoffhaltiger KW,,Chemische Industrie
85061,2011,327.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,WeylChem Höchst GmbH Standort Industriepark Höchst,06-70007380412,8.54019071388555,50.0953421537666,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,WeylChem Höchst GmbH,WeylChem Höchst GmbH,WeylChem Höchst GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung schwefelhaltiger KW,Herstellung schwefelhaltiger KW,Chemische Industrie
100772,2012,11.6,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Lubrizol Deutschland GmbH Niederlassung Hamburg,06-02-B2F300A004,10.0978807814488,53.5366878225788,"Billbrookdeich 157
22113 Hamburg",Hamburg,Elbe/Labe,Lubrizol Deutschland GmbH Niederlassung Hamburg,HGS Grundstücksverwaltung bürgerlichen Rechts mbH und H.G. Schäfer,Lubrizol Deutschland GmbH Niederlassung Hamburg,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
5123,2007,1030.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Hi-Bis GmbH,13621,12.2956932731369,51.6590621650683,"Salegaster Chaussee 1 -
06803 Greppin",Sachsen-Anhalt,Elbe/Labe,Hi-Bis GmbH,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung sauerstoffhaltiger KW,Chemische Industrie
181662,2014,1.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Nigu Chemie GmbH,06-09-183-0402-0481,12.4096361109037,48.2067274063194,"Beuthener Str. 2
84478 Waldkraiburg",Bayern,Donau,Nigu Chemie GmbH,AlzChem AG,Nigu Chemie GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung einfacher KW,,Chemische Industrie
100772,2012,21.5,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Lubrizol Deutschland GmbH Niederlassung Hamburg,06-02-B2F300A004,10.0978807814488,53.5366878225788,"Billbrookdeich 157
22113 Hamburg",Hamburg,Elbe/Labe,Lubrizol Deutschland GmbH Niederlassung Hamburg,HGS Grundstücksverwaltung bürgerlichen Rechts mbH und H.G. Schäfer,Lubrizol Deutschland GmbH Niederlassung Hamburg,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
181889,2014,185.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,BASF Construction Solutions GmbH,06-09-189-1111-0002,12.5540114211292,48.0195593407232,Dr.-Albert-Frank-Str. 3283308 Trostberg,Bayern,Donau,BASF Construction Solutions GmbH,BASF Construction Solutions GmbH,BASF Construction Solutions GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,,Chemische Industrie
181888,2014,863.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Dyneon GmbH,06-09-171-0011--C01,12.7273816684013,48.1811228260878,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Dyneon GmbH,Dyneon GmbH,Dyneon GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,,Chemische Industrie
100780,2012,38.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,DOG Deutsche Oelfabrik Gesellschaft für chemische Erzeugnisse m.b.H & Co. KG,06-02-B2F301A009,9.97293424619551,53.5284840827274,"Ellerholzdamm 50
20457 Hamburg",Hamburg,Elbe/Labe,DOG Deutsche Oelfabrik Gesellschaft für chemische Erzeugnisse m.b.H & Co. KG,DOG Deutsche Oelfabrik Gesellschaft für chemische Erzeugnisse mbH & Co. KG,DOG Deutsche Oelfabrik Gesellschaft für chemische Erzeugnisse mbH & Co. KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
181886,2014,314.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,"AlzChem AG, Werk Hart I",06-09-171-0008-0G01,12.6249104450292,48.1483408199185,"Fabrikstraße 2
84579 Unterneukirchen",Bayern,Donau,AlzChem AG,AlzChem AG,AlzChem AG,2013,Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien,Herstellung von Nichtmetallen und Metalloxiden,,Chemische Industrie
171469,2011,35.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Hoch-Temperatur-Siliconprodukte GmbH,06-09-762-0022-0001,10.6260921805929,47.8986189004032,"Daniel-Kohler-Straße 6
87600 Kaufbeuren",Bayern,Donau,Hoch-Temperatur-Siliconprodukte GmbH,Hoch-Temperatur-Siliconprodukte GmbH,Hoch-Temperatur-Siliconprodukte GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
171471,2011,91.1,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,ESK Ceramics GmbH & Co. KG,06-09-763-0005-0001,10.3290092134199,47.7055989655455,"Max-Schaidhauf-Str. 25
87437 Kempten (Allgäu)",Bayern,Donau,ESK Ceramics GmbH & Co. KG,"Ceradyne Inc., Costa Mesa, California, USA",ESK Ceramics GmbH & Co. KG,2344,Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke,Herstellung von Nichtmetallen und Metalloxiden,Herstellung von Nichtmetallen und Metalloxiden,Chemische Industrie
157915,2012,2.54,TRUE,FALSE,Zur Verwertung,Berechnung,Sonstiges (C),,,Novartis Görz. Hof II,06-00280450534,8.71246512329487,50.8296050778457,"Emil-von-Behring-Str. 76
35043 Marburg, Universitätsstadt",Hessen,Rhein,Novartis Vaccines and Diagnostics GmbH,Novartis Vaccines and Diagnostics GmbH,Novartis Vaccines and Diagnostics GmbH,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
100773,2012,38.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,BOSIG Chemie GmbH,06-02-B2E096C007,9.90807421151165,53.5938492472234,"Ottensener Straße 20-22
22525 Hamburg",Hamburg,Elbe/Labe,BOSIG Chemie GmbH,Oliver Schmid,BOSIG Chemie GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
170960,2011,62.2,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Pulcra Chemicals GmbH,06-09-173-0001-0001,11.4718913929806,47.882107205266,"Am Isardamm 79-83
82538 Geretsried",Bayern,Donau,Pulcra Chemicals GmbH,Pulcra Chemicals GmbH,Pulcra Chemicals GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
100779,2012,188.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,ELANTAS Beck GmbH,06-02-B20011A009,10.0518155450771,53.5404458241782,"Großmannstraße 105
20539 Hamburg",Hamburg,Elbe/Labe,ELANTAS Beck GmbH,ELANTAS Beck GmbH,ELANTAS Beck GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
100778,2012,4.38,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Beiersdorf Manufacturing Hamburg GmbH Produktion Billbrook,06-02-B20049A001,10.0918449365196,53.5355115823631,"Berzeliusstraße 35
22113 Hamburg",Hamburg,Elbe/Labe,Beiersdorf Manufacturing Hamburg GmbH,,Beiersdorf Manufacturing Hamburg GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
45183,2009,94.3,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,YARA Rostock Zweigniederlassung der YARA GmbH & Co. KG,13-30-1101002,12.3110698846201,54.13708478355,"Werkstraße -
18184 Poppendorf",Mecklenburg-Vorpommern,Warnow/Peene,YARA Rostock Zweigniederlassung der YARA GmbH & Co. KG,YARA Besitz GmbH,YARA GmbH & Co. KG,2015,Herstellung von Düngemitteln und Stickstoffverbindungen,Herstellung von Düngemitteln,Herstellung von Düngemitteln,Chemische Industrie
157932,2012,887.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,AZ Electronic Materials (Germany) GmbH,06-59940050414,8.24837671512454,50.0343364059731,"Rheingaustr. 190-196
65203 Wiesbaden, Stadt",Hessen,Rhein,AZ Electronic Materials (Germany)  GmbH,AZ Electronic Materials (Germany)  GmbH,AZ Electronic Materials (Germany)  GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
171480,2011,117.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Trevira GmbH,06-09-772-0105-0001,10.8082874046545,48.265512346177,"Max-Fischer-Straße 11
86399 Bobingen",Bayern,Donau,Trevira GmbH,Trevira GmbH,Trevira GmbH,2060,Herstellung von Chemiefasern,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
170974,2011,9.73,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Enka GmbH & Co. KG,06-09-676-4111-0001,9.149768140748,49.8310940585854,"Glanzstoffstraße 1
63906 Erlenbach a.Main",Bayern,Rhein,Enka GmbH & Co. KG,Enka GmbH & Co. KG,Enka GmbH & Co. KG,2060,Herstellung von Chemiefasern,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
100783,2012,1.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Nordische Oelwerke Walther Carroux (GmbH & Co. KG),06-02-B2F300H006,9.98372931330663,53.5093120431739,"Industriestraße 61-65
21107 Hamburg",Hamburg,Elbe/Labe,Nordische Oelwerke Walther Carroux GmbH & Co KG,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
157939,2012,1820.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Clariant Produkte (Deutschland) GmbH Standort Wiesbaden,06-50950010414,8.25373860431767,50.0397494969675,"Rheingaustraße 190
65203 Wiesbaden, Stadt",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
174349,2012,49.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Vinnolit GmbH & Co. KG Burgkirchen,06-09-171-0004--C01,12.7311926464951,48.1828717104837,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
171481,2011,299.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,"INVISTA Resins & Fibers GmbH, Werk Gersthofen",06-09-772-0107-0002,10.884442817605,48.4401843700606,"Ludwig-Hermann-Straße 100
86368 Gersthofen",Bayern,Donau,INVISTA Resins & Fibers GmbH,INVISTA Resins & Fibers GmbH,INVISTA Resins & Fibers GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
171482,2011,566.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,"Clariant Produkte (Deutschland) GmbH, Werk Gersthofen",06-09-772-0108-0001,10.8824296246583,48.4446168967155,"Ludwig-Hermann-Straße 100
86368 Gersthofen",Bayern,Donau,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
174350,2012,901.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Dyneon GmbH,06-09-171-0011--C01,12.7273816684013,48.1811228260878,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Dyneon GmbH,Dyneon GmbH,Dyneon GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
162996,2007,511.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Schülke & Mayr GmbH,01-10-60063318385,10.0473943093494,53.685206641664,"Robert-Koch-Str. 2
22851 Norderstedt",Schleswig-Holstein,Elbe/Labe,Schülke & Mayr GmbH,,,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
174351,2012,4760.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,"Clariant Produkte (Deutschland) GmbH, Werk Gendorf",06-09-171-0012--C01,12.7322900202204,48.1814807392952,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
171489,2011,1360.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,CABB GmbH,06-09-772-4226-0001,10.8824296246583,48.4446168967155,"Ludwig-Hermann-Straße 100
86368 Gersthofen",Bayern,Donau,CABB GmbH,CABB GmbH,CABB GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
174358,2012,282.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Pulcra Chemicals GmbH Betriebsstätte Geretsried,06-09-173-0001-0001,11.4718913929806,47.882107205266,"Am Isardamm 79-83
82538 Geretsried",Bayern,Donau,Pulcra Chemicals GmbH Betriebsstätte Geretsried,Fashion Chemicals GmbH&Co KG,Pulcra Chemicals GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
170972,2011,441.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,United Initiators GmbH & Co. KG,06-09-184-0016-0001,11.5062852350486,48.0407720377172,"Dr.-Gustav-Adolph-Str. 3
82049 Pullach i.Isartal",Bayern,Donau,United Initiators GmbH & Co. KG,United Initiators GmbH & Co. KG,United Initiators GmbH & Co. KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
174359,2012,905.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,bene pharmaChem GmbH & Co.KG,06-09-173-4065-0001,11.4631549576425,47.8834828237832,"Bayerwaldstr. 7 und 9
82538 Geretsried",Bayern,Donau,bene pharmaChem GmbH & Co.KG,bene pharmaChem GmbH & Co.KG,bene pharmaChem GmbH & Co.KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
174373,2012,133.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Rockwood Clay Additives GmbH,06-09-178-8003-0001,11.9418971369499,48.4709661512401,"Stadtwaldstr. 44
85368 Moosburg a.d.Isar",Bayern,Donau,Rockwood Clay Additives GmbH,Rockwood Clay Additives GmbH,Rockwood Clay Additives GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
157942,2012,928.0,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,Cytec Surface Specialities Germany GmbH Industriepark Kalle-Albert,06-50760010414,8.25434799674362,50.0364705575741,"Rheingaustraße 190-19665203 Wiesbaden, Stadt",Hessen,Rhein,Cytec Surface Specalities Germany GmbH,Cytec Inc.,Cytec Surface Specialties Germany GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung einfacher KW,Chemische Industrie
100828,2012,19.1,TRUE,FALSE,Zur Verwertung,Messung,Wiegen (M),,,TRW Airbag Systems GmbH,13-30-5100420,12.3027174401339,53.9316752212797,"Daimler-Benz-Allee 1
18299 Laage",Mecklenburg-Vorpommern,Warnow/Peene,TRW Airbag Systems GmbH,TRW Airbag Systems GmbH,TRW Airbag Systems GmbH,2051,Herstellung von pyrotechnischen Erzeugnissen,Herstellung von Explosivstoffen und Feuerwerksmaterial,Herstellung von Explosivstoffen,Chemische Industrie
